seed,policy,coeff0,coeff1,utility,min_margin,feasible
1702,scalar,0.9416666666666667,0.9416666666666667,0.970024882024882,0.0022222222222222088,True
1702,scalar,0.95,0.95,0.970024882024882,0.0022222222222222088,True
1702,scalar,0.9583333333333334,0.9583333333333334,0.970024882024882,0.0022222222222222088,True
1702,scalar,0.9666666666666667,0.9666666666666667,0.970024882024882,0.0022222222222222088,True
1702,scalar,0.975,0.975,0.970024882024882,0.0022222222222222088,True
1702,scalar,0.9833333333333333,0.9833333333333333,0.970024882024882,0.0022222222222222088,True
1702,scalar,0.9916666666666667,0.9916666666666667,0.970024882024882,0.0022222222222222088,True
1702,scalar,1.0,1.0,0.970024882024882,0.0022222222222222088,True
1702,layer,0.0,0.0,0.9602016302016302,0.03,True
1702,layer,0.0,0.1,0.9602016302016302,0.03,True
1702,layer,0.0,0.2,0.959090519090519,0.0022222222222222088,True
1702,layer,0.0,0.30000000000000004,0.959090519090519,0.0022222222222222088,True
1702,layer,0.0,0.4,0.959090519090519,0.0022222222222222088,True
1702,layer,0.0,0.5,0.959090519090519,0.0022222222222222088,True
1702,layer,0.0,0.6000000000000001,0.959090519090519,0.0022222222222222088,True
1702,layer,0.0,0.7000000000000001,0.9602333762333761,0.0022222222222222088,True
1702,layer,0.0,0.8,0.9602333762333761,0.0022222222222222088,True
1702,layer,0.0,0.9,0.9602333762333761,0.0022222222222222088,True
1702,layer,0.0,1.0,0.9602333762333761,0.0022222222222222088,True
1702,layer,0.1,0.0,0.9602016302016302,0.03,True
1702,layer,0.1,0.1,0.9602016302016302,0.03,True
1702,layer,0.1,0.2,0.9602016302016302,0.03,True
1702,layer,0.1,0.30000000000000004,0.9602016302016302,0.03,True
1702,layer,0.1,0.4,0.9602016302016302,0.03,True
1702,layer,0.1,0.5,0.959090519090519,0.0022222222222222088,True
1702,layer,0.1,0.6000000000000001,0.9602333762333761,0.0022222222222222088,True
1702,layer,0.1,0.7000000000000001,0.9602333762333761,0.0022222222222222088,True
1702,layer,0.1,0.8,0.9602333762333761,0.0022222222222222088,True
1702,layer,0.1,0.9,0.9602333762333761,0.0022222222222222088,True
1702,layer,0.1,1.0,0.9602333762333761,0.0022222222222222088,True
1702,layer,0.2,0.0,0.959090519090519,0.0022222222222222088,True
1702,layer,0.2,0.1,0.959090519090519,0.0022222222222222088,True
1702,layer,0.2,0.2,0.959090519090519,0.0022222222222222088,True
1702,layer,0.2,0.30000000000000004,0.9602016302016302,0.03,True
1702,layer,0.2,0.4,0.9602016302016302,0.03,True
1702,layer,0.2,0.5,0.9613444873444873,0.03,True
1702,layer,0.2,0.6000000000000001,0.9613444873444873,0.03,True
1702,layer,0.2,0.7000000000000001,0.9613444873444873,0.03,True
1702,layer,0.2,0.8,0.9602333762333761,0.0022222222222222088,True
1702,layer,0.2,0.9,0.9602333762333761,0.0022222222222222088,True
1702,layer,0.2,1.0,0.9602333762333761,0.0022222222222222088,True
1702,layer,0.30000000000000004,0.0,0.9634148434148434,0.0022222222222222088,True
1702,layer,0.30000000000000004,0.1,0.959090519090519,0.0022222222222222088,True
1702,layer,0.30000000000000004,0.2,0.959090519090519,0.0022222222222222088,True
1702,layer,0.30000000000000004,0.30000000000000004,0.959090519090519,0.0022222222222222088,True
1702,layer,0.30000000000000004,0.4,0.9602333762333761,0.0022222222222222088,True
1702,layer,0.30000000000000004,0.5,0.9602333762333761,0.0022222222222222088,True
1702,layer,0.30000000000000004,0.6000000000000001,0.9602333762333761,0.0022222222222222088,True
1702,layer,0.30000000000000004,0.7000000000000001,0.9602333762333761,0.0022222222222222088,True
1702,layer,0.30000000000000004,0.8,0.9602333762333761,0.0022222222222222088,True
1702,layer,0.30000000000000004,0.9,0.9646778206778206,0.0022222222222222088,True
1702,layer,0.30000000000000004,1.0,0.9646778206778206,0.0022222222222222088,True
1702,layer,0.4,0.0,0.9589703989703989,0.0022222222222222088,True
1702,layer,0.4,0.1,0.9589703989703989,0.0022222222222222088,True
1702,layer,0.4,0.2,0.9634148434148434,0.0022222222222222088,True
1702,layer,0.4,0.30000000000000004,0.959090519090519,0.0022222222222222088,True
1702,layer,0.4,0.4,0.9602333762333761,0.0022222222222222088,True
1702,layer,0.4,0.5,0.9602333762333761,0.0022222222222222088,True
1702,layer,0.4,0.6000000000000001,0.9646778206778206,0.0022222222222222088,True
1702,layer,0.4,0.7000000000000001,0.9646778206778206,0.0022222222222222088,True
1702,layer,0.4,0.8,0.9646778206778206,0.0022222222222222088,True
1702,layer,0.4,0.9,0.9646778206778206,0.0022222222222222088,True
1702,layer,0.4,1.0,0.9646778206778206,0.0022222222222222088,True
1702,layer,0.5,0.0,0.9589703989703989,0.0022222222222222088,True
1702,layer,0.5,0.1,0.9589703989703989,0.0022222222222222088,True
1702,layer,0.5,0.2,0.9589703989703989,0.0022222222222222088,True
1702,layer,0.5,0.30000000000000004,0.9645577005577006,0.0022222222222222088,True
1702,layer,0.5,0.4,0.9646778206778206,0.0022222222222222088,True
1702,layer,0.5,0.5,0.9646778206778206,0.0022222222222222088,True
1702,layer,0.5,0.6000000000000001,0.9646778206778206,0.0022222222222222088,True
1702,layer,0.5,0.7000000000000001,0.9646778206778206,0.0022222222222222088,True
1702,layer,0.5,0.8,0.9646778206778206,0.0022222222222222088,True
1702,layer,0.5,0.9,0.9646778206778206,0.0022222222222222088,True
1702,layer,0.5,1.0,0.9646778206778206,0.0022222222222222088,True
1702,layer,0.6000000000000001,0.0,0.9634148434148433,0.0022222222222222088,True
1702,layer,0.6000000000000001,0.1,0.9634148434148433,0.0022222222222222088,True
1702,layer,0.6000000000000001,0.2,0.9645577005577006,0.0022222222222222088,True
1702,layer,0.6000000000000001,0.30000000000000004,0.9645577005577006,0.0022222222222222088,True
1702,layer,0.6000000000000001,0.4,0.9645577005577006,0.0022222222222222088,True
1702,layer,0.6000000000000001,0.5,0.9645577005577006,0.0022222222222222088,True
1702,layer,0.6000000000000001,0.6000000000000001,0.9646778206778206,0.0022222222222222088,True
1702,layer,0.6000000000000001,0.7000000000000001,0.9646778206778206,0.0022222222222222088,True
1702,layer,0.6000000000000001,0.8,0.9646778206778206,0.0022222222222222088,True
1702,layer,0.6000000000000001,0.9,0.9646778206778206,0.0022222222222222088,True
1702,layer,0.6000000000000001,1.0,0.9646778206778206,0.0022222222222222088,True
1702,layer,0.7000000000000001,0.0,0.9634148434148433,0.0022222222222222088,True
1702,layer,0.7000000000000001,0.1,0.9645577005577006,0.0022222222222222088,True
1702,layer,0.7000000000000001,0.2,0.9645577005577006,0.0022222222222222088,True
1702,layer,0.7000000000000001,0.30000000000000004,0.9645577005577006,0.0022222222222222088,True
1702,layer,0.7000000000000001,0.4,0.9645577005577006,0.0022222222222222088,True
1702,layer,0.7000000000000001,0.5,0.9645577005577006,0.0022222222222222088,True
1702,layer,0.7000000000000001,0.6000000000000001,0.9645577005577006,0.0022222222222222088,True
1702,layer,0.7000000000000001,0.7000000000000001,0.9645577005577006,0.0022222222222222088,True
1702,layer,0.7000000000000001,0.8,0.9646778206778206,0.0022222222222222088,True
1702,layer,0.7000000000000001,0.9,0.9646778206778206,0.0022222222222222088,True
1702,layer,0.7000000000000001,1.0,0.9646778206778206,0.0022222222222222088,True
1702,layer,0.8,0.0,0.9634148434148433,0.0022222222222222088,True
1702,layer,0.8,0.1,0.9645577005577006,0.0022222222222222088,True
1702,layer,0.8,0.2,0.9645577005577006,0.0022222222222222088,True
1702,layer,0.8,0.30000000000000004,0.9645577005577006,0.0022222222222222088,True
1702,layer,0.8,0.4,0.9645577005577006,0.0022222222222222088,True
1702,layer,0.8,0.5,0.9645577005577006,0.0022222222222222088,True
1702,layer,0.8,0.6000000000000001,0.9645577005577006,0.0022222222222222088,True
1702,layer,0.8,0.7000000000000001,0.9645577005577006,0.0022222222222222088,True
1702,layer,0.8,0.8,0.9645577005577006,0.0022222222222222088,True
1702,layer,0.8,0.9,0.9645577005577006,0.0022222222222222088,True
1702,layer,0.8,1.0,0.9690021450021449,0.0022222222222222088,True
1702,layer,0.9,0.0,0.9645577005577006,0.0022222222222222088,True
1702,layer,0.9,0.1,0.9645577005577006,0.0022222222222222088,True
1702,layer,0.9,0.2,0.9645577005577006,0.0022222222222222088,True
1702,layer,0.9,0.30000000000000004,0.9645577005577006,0.0022222222222222088,True
1702,layer,0.9,0.4,0.9645577005577006,0.0022222222222222088,True
1702,layer,0.9,0.5,0.9645577005577006,0.0022222222222222088,True
1702,layer,0.9,0.6000000000000001,0.9645577005577006,0.0022222222222222088,True
1702,layer,0.9,0.7000000000000001,0.9645577005577006,0.0022222222222222088,True
1702,layer,0.9,0.8,0.9645577005577006,0.0022222222222222088,True
1702,layer,0.9,0.9,0.9657005577005577,0.0022222222222222088,True
1702,layer,0.9,1.0,0.970024882024882,0.0022222222222222088,True
1702,layer,1.0,0.0,0.9645577005577006,0.0022222222222222088,True
1702,layer,1.0,0.1,0.9645577005577006,0.0022222222222222088,True
1702,layer,1.0,0.2,0.9645577005577006,0.0022222222222222088,True
1702,layer,1.0,0.30000000000000004,0.9645577005577006,0.0022222222222222088,True
1702,layer,1.0,0.4,0.9657005577005577,0.0022222222222222088,True
1702,layer,1.0,0.5,0.9657005577005577,0.0022222222222222088,True
1702,layer,1.0,0.6000000000000001,0.9657005577005577,0.0022222222222222088,True
1702,layer,1.0,0.7000000000000001,0.9657005577005577,0.0022222222222222088,True
1702,layer,1.0,0.8,0.9657005577005577,0.0022222222222222088,True
1702,layer,1.0,0.9,0.970024882024882,0.0022222222222222088,True
1702,layer,1.0,1.0,0.970024882024882,0.0022222222222222088,True
1703,scalar,0.0,0.0,0.9297571857571858,0.03,True
1703,scalar,0.008333333333333333,0.008333333333333333,0.9297571857571858,0.03,True
1703,scalar,0.016666666666666666,0.016666666666666666,0.9297571857571858,0.03,True
1703,scalar,0.025,0.025,0.9297571857571858,0.03,True
1703,scalar,0.03333333333333333,0.03333333333333333,0.9342016302016302,0.03,True
1703,scalar,0.041666666666666664,0.041666666666666664,0.9353444873444873,0.03,True
1703,scalar,0.05,0.05,0.9353444873444873,0.03,True
1703,scalar,0.058333333333333334,0.058333333333333334,0.9353444873444873,0.03,True
1703,scalar,0.06666666666666667,0.06666666666666667,0.9353444873444873,0.03,True
1703,scalar,0.075,0.075,0.9353444873444873,0.03,True
1703,scalar,0.08333333333333333,0.08333333333333333,0.9353444873444873,0.03,True
1703,scalar,0.09166666666666666,0.09166666666666666,0.9353444873444873,0.03,True
1703,scalar,0.1,0.1,0.9353444873444873,0.03,True
1703,scalar,0.10833333333333334,0.10833333333333334,0.9353444873444873,0.03,True
1703,scalar,0.11666666666666667,0.11666666666666667,0.9353444873444873,0.03,True
1703,scalar,0.125,0.125,0.9353444873444873,0.03,True
1703,scalar,0.13333333333333333,0.13333333333333333,0.9353444873444873,0.03,True
1703,scalar,0.14166666666666666,0.14166666666666666,0.9342333762333761,0.0022222222222222088,True
1703,scalar,0.15,0.15,0.9342333762333761,0.0022222222222222088,True
1703,scalar,0.15833333333333333,0.15833333333333333,0.9342333762333761,0.0022222222222222088,True
1703,scalar,0.16666666666666666,0.16666666666666666,0.9342333762333761,0.0022222222222222088,True
1703,scalar,0.175,0.175,0.9299090519090518,0.0022222222222222088,True
1703,scalar,0.18333333333333332,0.18333333333333332,0.9299090519090518,0.0022222222222222088,True
1703,scalar,0.19166666666666665,0.19166666666666665,0.9299090519090518,0.0022222222222222088,True
1703,scalar,0.2,0.2,0.9299090519090518,0.0022222222222222088,True
1703,scalar,0.20833333333333334,0.20833333333333334,0.9299090519090518,0.0022222222222222088,True
1703,scalar,0.21666666666666667,0.21666666666666667,0.9299090519090518,0.0022222222222222088,True
1703,scalar,0.225,0.225,0.9299090519090518,0.0022222222222222088,True
1703,scalar,0.23333333333333334,0.23333333333333334,0.9299090519090518,0.0022222222222222088,True
1703,scalar,0.24166666666666667,0.24166666666666667,0.9299090519090518,0.0022222222222222088,True
1703,scalar,0.25,0.25,0.9299090519090518,0.0022222222222222088,True
1703,scalar,0.2583333333333333,0.2583333333333333,0.9299090519090518,0.0022222222222222088,True
1703,scalar,0.26666666666666666,0.26666666666666666,0.9299090519090518,0.0022222222222222088,True
1703,scalar,0.275,0.275,0.9343534963534963,0.0022222222222222088,True
1703,scalar,0.2833333333333333,0.2833333333333333,0.9343534963534963,0.0022222222222222088,True
1703,scalar,0.2916666666666667,0.2916666666666667,0.9343534963534963,0.0022222222222222088,True
1703,scalar,0.3,0.3,0.9343534963534963,0.0022222222222222088,True
1703,scalar,0.30833333333333335,0.30833333333333335,0.9343534963534963,0.0022222222222222088,True
1703,scalar,0.31666666666666665,0.31666666666666665,0.9343534963534963,0.0022222222222222088,True
1703,scalar,0.325,0.325,0.9343534963534963,0.0022222222222222088,True
1703,scalar,0.3333333333333333,0.3333333333333333,0.9343534963534963,0.0022222222222222088,True
1703,scalar,0.3416666666666667,0.3416666666666667,0.9343534963534963,0.0022222222222222088,True
1703,scalar,0.35,0.35,0.9343534963534963,0.0022222222222222088,True
1703,scalar,0.35833333333333334,0.35833333333333334,0.9343534963534963,0.0022222222222222088,True
1703,scalar,0.36666666666666664,0.36666666666666664,0.9343534963534963,0.0022222222222222088,True
1703,scalar,0.375,0.375,0.9366074646074645,0.0022222222222222088,True
1703,scalar,0.3833333333333333,0.3833333333333333,0.9366074646074645,0.0022222222222222088,True
1703,scalar,0.39166666666666666,0.39166666666666666,0.9366074646074645,0.0022222222222222088,True
1703,scalar,0.4,0.4,0.9366074646074645,0.0022222222222222088,True
1703,scalar,0.4083333333333333,0.4083333333333333,0.9366074646074645,0.0022222222222222088,True
1703,scalar,0.4166666666666667,0.4166666666666667,0.9366074646074645,0.0022222222222222088,True
1703,scalar,0.425,0.425,0.9366074646074645,0.0022222222222222088,True
1703,scalar,0.43333333333333335,0.43333333333333335,0.9366074646074645,0.0022222222222222088,True
1703,scalar,0.44166666666666665,0.44166666666666665,0.9366074646074645,0.0022222222222222088,True
1703,scalar,0.45,0.45,0.9366074646074645,0.0022222222222222088,True
1703,scalar,0.4583333333333333,0.4583333333333333,0.9366074646074645,0.0022222222222222088,True
1703,scalar,0.4666666666666667,0.4666666666666667,0.9366074646074645,0.0022222222222222088,True
1703,scalar,0.475,0.475,0.9377185757185756,0.0022222222222222088,True
1703,scalar,0.48333333333333334,0.48333333333333334,0.9377185757185756,0.0022222222222222088,True
1703,scalar,0.49166666666666664,0.49166666666666664,0.9377185757185756,0.0022222222222222088,True
1703,scalar,0.5,0.5,0.9377185757185756,0.0022222222222222088,True
1703,scalar,0.5083333333333333,0.5083333333333333,0.9377185757185756,0.0022222222222222088,True
1703,scalar,0.5166666666666666,0.5166666666666666,0.9377185757185756,0.0022222222222222088,True
1703,scalar,0.525,0.525,0.9377185757185756,0.0022222222222222088,True
1703,scalar,0.5333333333333333,0.5333333333333333,0.9377185757185756,0.0022222222222222088,True
1703,scalar,0.5416666666666666,0.5416666666666666,0.9377185757185756,0.0022222222222222088,True
1703,scalar,0.55,0.55,0.9377185757185756,0.0022222222222222088,True
1703,scalar,0.5583333333333333,0.5583333333333333,0.9377185757185756,0.0022222222222222088,True
1703,scalar,0.5666666666666667,0.5666666666666667,0.9377185757185756,0.0022222222222222088,True
1703,scalar,0.575,0.575,0.94216302016302,0.0022222222222222088,True
1703,scalar,0.5833333333333334,0.5833333333333334,0.94216302016302,0.0022222222222222088,True
1703,scalar,0.5916666666666667,0.5916666666666667,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.6,0.6,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.6083333333333333,0.6083333333333333,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.6166666666666667,0.6166666666666667,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.625,0.625,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.6333333333333333,0.6333333333333333,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.6416666666666666,0.6416666666666666,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.65,0.65,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.6583333333333333,0.6583333333333333,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.6666666666666666,0.6666666666666666,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.675,0.675,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.6833333333333333,0.6833333333333333,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.6916666666666667,0.6916666666666667,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.7,0.7,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.7083333333333334,0.7083333333333334,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.7166666666666667,0.7166666666666667,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.725,0.725,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.7333333333333333,0.7333333333333333,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.7416666666666667,0.7416666666666667,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.75,0.75,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.7583333333333333,0.7583333333333333,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.7666666666666666,0.7666666666666666,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.775,0.775,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.7833333333333333,0.7833333333333333,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.7916666666666666,0.7916666666666666,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.8,0.8,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.8083333333333333,0.8083333333333333,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.8166666666666667,0.8166666666666667,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.825,0.825,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.8333333333333334,0.8333333333333334,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.8416666666666667,0.8416666666666667,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.85,0.85,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.8583333333333333,0.8583333333333333,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.8666666666666667,0.8666666666666667,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.875,0.875,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.8833333333333333,0.8833333333333333,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.8916666666666666,0.8916666666666666,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.9,0.9,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.9083333333333333,0.9083333333333333,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.9166666666666666,0.9166666666666666,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.9249999999999999,0.9249999999999999,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.9333333333333333,0.9333333333333333,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.9416666666666667,0.9416666666666667,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.95,0.95,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.9583333333333334,0.9583333333333334,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.9666666666666667,0.9666666666666667,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.975,0.975,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.9833333333333333,0.9833333333333333,0.9466074646074645,0.0022222222222222088,True
1703,scalar,0.9916666666666667,0.9916666666666667,0.9466074646074645,0.0022222222222222088,True
1703,scalar,1.0,1.0,0.9466074646074645,0.0022222222222222088,True
1703,layer,0.0,0.0,0.9297571857571858,0.03,True
1703,layer,0.0,0.1,0.9297571857571858,0.03,True
1703,layer,0.0,0.2,0.9297571857571858,0.03,True
1703,layer,0.0,0.30000000000000004,0.9286460746460746,0.0022222222222222088,True
1703,layer,0.0,0.4,0.9243217503217502,0.0022222222222222088,True
1703,layer,0.0,0.5,0.9254646074646073,0.0022222222222222088,True
1703,layer,0.0,0.6000000000000001,0.9299090519090518,0.0022222222222222088,True
1703,layer,0.0,0.7000000000000001,0.9299090519090518,0.0022222222222222088,True
1703,layer,0.0,0.8,0.9310201630201629,0.0022222222222222088,True
1703,layer,0.0,0.9,0.93216302016302,0.0022222222222222088,True
1703,layer,0.0,1.0,0.9332741312741312,0.0022222222222222088,True
1703,layer,0.1,0.0,0.9353444873444873,0.03,True
1703,layer,0.1,0.1,0.9353444873444873,0.03,True
1703,layer,0.1,0.2,0.9342333762333761,0.0022222222222222088,True
1703,layer,0.1,0.30000000000000004,0.9299090519090518,0.0022222222222222088,True
1703,layer,0.1,0.4,0.9299090519090518,0.0022222222222222088,True
1703,layer,0.1,0.5,0.9343534963534963,0.0022222222222222088,True
1703,layer,0.1,0.6000000000000001,0.9299090519090518,0.0022222222222222088,True
1703,layer,0.1,0.7000000000000001,0.93216302016302,0.0022222222222222088,True
1703,layer,0.1,0.8,0.9332741312741312,0.0022222222222222088,True
1703,layer,0.1,0.9,0.9332741312741312,0.0022222222222222088,True
1703,layer,0.1,1.0,0.9332741312741312,0.0022222222222222088,True
1703,layer,0.2,0.0,0.9353444873444873,0.03,True
1703,layer,0.2,0.1,0.9342333762333761,0.0022222222222222088,True
1703,layer,0.2,0.2,0.9299090519090518,0.0022222222222222088,True
1703,layer,0.2,0.30000000000000004,0.9299090519090518,0.0022222222222222088,True
1703,layer,0.2,0.4,0.9343534963534963,0.0022222222222222088,True
1703,layer,0.2,0.5,0.9343534963534963,0.0022222222222222088,True
1703,layer,0.2,0.6000000000000001,0.9366074646074645,0.0022222222222222088,True
1703,layer,0.2,0.7000000000000001,0.9377185757185756,0.0022222222222222088,True
1703,layer,0.2,0.8,0.9377185757185756,0.0022222222222222088,True
1703,layer,0.2,0.9,0.9377185757185756,0.0022222222222222088,True
1703,layer,0.2,1.0,0.94216302016302,0.0022222222222222088,True
1703,layer,0.30000000000000004,0.0,0.9309000429000428,0.0022222222222222088,True
1703,layer,0.30000000000000004,0.1,0.9299090519090518,0.0022222222222222088,True
1703,layer,0.30000000000000004,0.2,0.9299090519090518,0.0022222222222222088,True
1703,layer,0.30000000000000004,0.30000000000000004,0.9343534963534963,0.0022222222222222088,True
1703,layer,0.30000000000000004,0.4,0.9343534963534963,0.0022222222222222088,True
1703,layer,0.30000000000000004,0.5,0.9366074646074645,0.0022222222222222088,True
1703,layer,0.30000000000000004,0.6000000000000001,0.9366074646074645,0.0022222222222222088,True
1703,layer,0.30000000000000004,0.7000000000000001,0.9377185757185756,0.0022222222222222088,True
1703,layer,0.30000000000000004,0.8,0.9377185757185756,0.0022222222222222088,True
1703,layer,0.30000000000000004,0.9,0.94216302016302,0.0022222222222222088,True
1703,layer,0.30000000000000004,1.0,0.94216302016302,0.0022222222222222088,True
1703,layer,0.4,0.0,0.9254646074646073,0.0022222222222222088,True
1703,layer,0.4,0.1,0.9299090519090518,0.0022222222222222088,True
1703,layer,0.4,0.2,0.9343534963534963,0.0022222222222222088,True
1703,layer,0.4,0.30000000000000004,0.9343534963534963,0.0022222222222222088,True
1703,layer,0.4,0.4,0.9366074646074645,0.0022222222222222088,True
1703,layer,0.4,0.5,0.9366074646074645,0.0022222222222222088,True
1703,layer,0.4,0.6000000000000001,0.9377185757185756,0.0022222222222222088,True
1703,layer,0.4,0.7000000000000001,0.9377185757185756,0.0022222222222222088,True
1703,layer,0.4,0.8,0.94216302016302,0.0022222222222222088,True
1703,layer,0.4,0.9,0.94216302016302,0.0022222222222222088,True
1703,layer,0.4,1.0,0.94216302016302,0.0022222222222222088,True
1703,layer,0.5,0.0,0.9254646074646073,0.0022222222222222088,True
1703,layer,0.5,0.1,0.9343534963534963,0.0022222222222222088,True
1703,layer,0.5,0.2,0.9343534963534963,0.0022222222222222088,True
1703,layer,0.5,0.30000000000000004,0.9366074646074645,0.0022222222222222088,True
1703,layer,0.5,0.4,0.9366074646074645,0.0022222222222222088,True
1703,layer,0.5,0.5,0.9377185757185756,0.0022222222222222088,True
1703,layer,0.5,0.6000000000000001,0.9377185757185756,0.0022222222222222088,True
1703,layer,0.5,0.7000000000000001,0.94216302016302,0.0022222222222222088,True
1703,layer,0.5,0.8,0.94216302016302,0.0022222222222222088,True
1703,layer,0.5,0.9,0.94216302016302,0.0022222222222222088,True
1703,layer,0.5,1.0,0.94216302016302,0.0022222222222222088,True
1703,layer,0.6000000000000001,0.0,0.9299090519090518,0.0022222222222222088,True
1703,layer,0.6000000000000001,0.1,0.9387979407979408,0.0022222222222222088,True
1703,layer,0.6000000000000001,0.2,0.9410519090519089,0.0022222222222222088,True
1703,layer,0.6000000000000001,0.30000000000000004,0.9410519090519089,0.0022222222222222088,True
1703,layer,0.6000000000000001,0.4,0.94216302016302,0.0022222222222222088,True
1703,layer,0.6000000000000001,0.5,0.94216302016302,0.0022222222222222088,True
1703,layer,0.6000000000000001,0.6000000000000001,0.9466074646074645,0.0022222222222222088,True
1703,layer,0.6000000000000001,0.7000000000000001,0.9466074646074645,0.0022222222222222088,True
1703,layer,0.6000000000000001,0.8,0.9466074646074645,0.0022222222222222088,True
1703,layer,0.6000000000000001,0.9,0.9466074646074645,0.0022222222222222088,True
1703,layer,0.6000000000000001,1.0,0.9466074646074645,0.0022222222222222088,True
1703,layer,0.7000000000000001,0.0,0.9354963534963534,0.0022222222222222088,True
1703,layer,0.7000000000000001,0.1,0.9366074646074646,0.0022222222222222088,True
1703,layer,0.7000000000000001,0.2,0.9410519090519089,0.0022222222222222088,True
1703,layer,0.7000000000000001,0.30000000000000004,0.94216302016302,0.0022222222222222088,True
1703,layer,0.7000000000000001,0.4,0.94216302016302,0.0022222222222222088,True
1703,layer,0.7000000000000001,0.5,0.9466074646074645,0.0022222222222222088,True
1703,layer,0.7000000000000001,0.6000000000000001,0.9466074646074645,0.0022222222222222088,True
1703,layer,0.7000000000000001,0.7000000000000001,0.9466074646074645,0.0022222222222222088,True
1703,layer,0.7000000000000001,0.8,0.9466074646074645,0.0022222222222222088,True
1703,layer,0.7000000000000001,0.9,0.9466074646074645,0.0022222222222222088,True
1703,layer,0.7000000000000001,1.0,0.9466074646074645,0.0022222222222222088,True
1703,layer,0.8,0.0,0.9366074646074646,0.0022222222222222088,True
1703,layer,0.8,0.1,0.9366074646074646,0.0022222222222222088,True
1703,layer,0.8,0.2,0.9410519090519089,0.0022222222222222088,True
1703,layer,0.8,0.30000000000000004,0.94216302016302,0.0022222222222222088,True
1703,layer,0.8,0.4,0.9466074646074645,0.0022222222222222088,True
1703,layer,0.8,0.5,0.9466074646074645,0.0022222222222222088,True
1703,layer,0.8,0.6000000000000001,0.9466074646074645,0.0022222222222222088,True
1703,layer,0.8,0.7000000000000001,0.9466074646074645,0.0022222222222222088,True
1703,layer,0.8,0.8,0.9466074646074645,0.0022222222222222088,True
1703,layer,0.8,0.9,0.9466074646074645,0.0022222222222222088,True
1703,layer,0.8,1.0,0.9466074646074645,0.0022222222222222088,True
1703,layer,0.9,0.0,0.9321630201630201,-0.02555555555555558,False
1703,layer,0.9,0.1,0.9366074646074646,0.0022222222222222088,True
1703,layer,0.9,0.2,0.94216302016302,0.0022222222222222088,True
1703,layer,0.9,0.30000000000000004,0.94216302016302,0.0022222222222222088,True
1703,layer,0.9,0.4,0.9466074646074645,0.0022222222222222088,True
1703,layer,0.9,0.5,0.9466074646074645,0.0022222222222222088,True
1703,layer,0.9,0.6000000000000001,0.9466074646074645,0.0022222222222222088,True
1703,layer,0.9,0.7000000000000001,0.9466074646074645,0.0022222222222222088,True
1703,layer,0.9,0.8,0.9466074646074645,0.0022222222222222088,True
1703,layer,0.9,0.9,0.9466074646074645,0.0022222222222222088,True
